Gene_Name,Statistic
RNASE1,0.0
OSBP2,135.0
GAMT,103.0
TRPS1,85.0
TRIM17,195.0
DUS4L,7.0
RNF34,177.0
SERPINB6,0.0
SLC7A6,327.0
HIF1AN,224.0
OMG,40.0
TRIM62,359.0
ZNF394,400.0
HGSNAT,413.0
SHC3,11.0
PICALM,277.0
SNCA,584.0
CYB5B,357.0
ADTRP,79.0
IRF2BP2,599.0
TLK2,288.0
PTGES3L,320.0
DDX3X,148.0
PDK2,137.0
NLRP3,8.0
PGBD2,621.0
KRBA2,212.0
STK10,10.0
LIF,359.0
MYO1H,626.0
KCNN2,98.0
THUMPD3,246.0
ATAT1,203.0
NDUFC2,249.0
CPEB3,0.0
ASB13,499.0
NUPL2,69.0
MSRB2,200.0
ALG10B,119.0
ZFP41,166.0
CD2BP2,326.0
TTC17,177.0
ZNF677,269.0
EFCAB4A,146.0
LY6K,12.0
C19orf54,462.0
ANKRD28,64.0
CNOT4,568.0
NDRG4,601.0
WNT2B,430.0
CALM2,111.0
MALT1,131.0
TCEB3,298.0
PURA,98.0
SPDYA,120.0
HS3ST3A1,146.0
FBXL18,100.0
KCNA3,0.0
DHDDS,621.0
KRR1,3.0
VPS33A,248.5
KPNA2,0.0
SYF2,210.0
UBR5,71.0
HECW1,60.0
NDUFAB1,119.0
RNASEK,50.0
VTI1B,579.0
LAMTOR5,422.0
ALG8,77.0
ZNF34,99.0
MRPL44,308.0
AAMDC,90.0
TLN2,321.0
IFT74,285.0
DNASE2,482.0
ZNF461,486.0
ZNF783,389.0
SLC25A10,0.0
IRF9,230.0
FBP1,0.0
PDE9A,423.0
SYCP2,273.0
ZNF423,89.0
EPS8,364.0
CXorf40A,468.0
YWHAG,23.0
KAT8,31.0
C9orf78,332.0
ZNF805,426.0
CCNJL,17.0
HSPB8,1.0
SEC62,547.0
PTPRC,0.0
CKAP5,3.0
CD244,6.0
RAB18,304.0
PMPCB,454.0
TARBP2,79.5
TSC2,333.0
GPR161,102.0
RTEL1,239.0
TNKS,615.0
IL18RAP,22.0
RBMS2,2.0
TTC9C,325.0
HOMER3,58.0
MAPK8,372.0
S1PR2,98.0
ACAP3,268.0
ZNF280C,82.0
ERCC5,119.0
CLCNKB,111.0
SIX1,110.0
RWDD1,306.5
ZSCAN5A,591.0
LTN1,522.0
TTC18,89.0
SLC5A6,1.0
CCDC90B,301.0
ARMCX1,71.0
CTNNB1,220.0
CXCR1,25.0
LONP1,38.0
PARVB,370.0
TNKS1BP1,605.0
GALNT12,53.0
ABCA7,144.0
CC2D1A,340.0
GPAA1,235.0
EFCAB12,61.0
LYSMD1,27.0
SNED1,13.0
PMM1,77.0
FHAD1,193.0
C3orf80,610.0
LYRM5,87.0
IBA57,511.0
ADAMTS4,349.0
ZCCHC18,378.0
EI24,109.0
CST7,45.0
RAN,18.0
SSTR2,580.0
SSFA2,263.0
SEMA5A,95.0
GPS1,111.0
SPI1,2.0
CIAO1,88.0
PTPLAD2,0.0
FNDC4,320.0
DDX1,87.0
CYSTM1,0.0
RASIP1,26.0
SQSTM1,287.0
TEP1,440.0
CDKN2C,480.0
CLPTM1L,182.0
PCDHB13,565.0
FKBP10,92.0
CEP135,376.0
KPNA6,420.0
GPR162,59.0
HYKK,402.0
TAS1R3,428.0
RNF25,358.5
SEPT3,135.0
LAMB1,599.0
SLC9A5,383.0
CPOX,2.0
SENP6,359.0
RPS15,371.0
CHAC2,79.0
TGM1,557.0
TUBA1B,111.0
ARL6IP6,70.0
BATF2,63.0
RPL23,549.0
INHBB,549.0
RPL37A,473.0
TFEB,32.0
CGREF1,31.0
RPS24,602.0
MGAT4A,47.0
FAM124A,51.0
MIF4GD,422.0
ELMO2,292.0
CPD,260.0
LOXL1,97.0
SRP9,144.0
MRPS33,57.0
UCHL1,38.0
NPIPA3,441.0
MFGE8,570.0
TTC30A,408.0
TGFBR3,47.0
SLC10A6,302.0
NSRP1,184.0
ZNF460,509.0
HESX1,626.5
ZKSCAN7,307.0
PHF2,198.0
KIAA1432,418.0
ZNF789,350.0
FAM46B,55.0
MTHFR,0.0
MEIS3,336.0
ZNF467,99.0
ZADH2,495.0
ARHGAP19-SLIT1,377.0
HYI,0.0
HHEX,111.0
DEF8,417.0
CHMP4A,579.0
SETD2,119.0
B3GNT7,62.0
TAB1,610.0
TERF2,511.5
ZNF562,380.0
C19orf55,337.0
AKAP3,346.5
AGO4,144.0
FAM221A,402.0
ZNF775,509.0
MINPP1,444.0
SPATA7,55.0
BEAN1,555.0
PRSS35,119.0
CTDSP1,35.0
KIAA1024,44.0
CFLAR,8.0
MS4A15,0.0
FUNDC1,73.0
NBPF14,288.0
RIMBP3,447.0
SLC41A2,129.0
EPC2,294.0
PDPN,615.0
ALKBH1,623.0
C14orf93,537.0
SLTM,571.0
LUC7L3,583.0
QARS,327.0
PPAPDC1B,280.0
ADRBK1,537.0
RHOBTB3,255.0
ST7,27.0
CD99,567.0
GOLT1B,131.0
C1orf112,0.0
FOXRED2,40.0
MRPS10,89.0
LRP11,226.0
PAK4,535.0
ADM2,55.0
MRPL49,608.0
SLITRK4,614.0
EXOC3L1,0.0
BOP1,1.0
PSMD4,4.0
TFB1M,320.0
NUDT16,160.0
PFKP,6.0
FHDC1,114.0
ESAM,0.0
TMEM167A,192.0
KLF2,1.0
POLR2D,34.0
MRFAP1,276.0
UBE2D4,42.0
SNW1,326.0
RPL22L1,114.0
RBM14-RBM4,368.0
DPH2,6.0
NSF,306.0
TSPAN33,259.0
ZNF552,295.0
SRP14,253.0
USP14,19.0
CIR1,182.0
EEFSEC,111.0
C1orf54,35.0
RAF1,27.0
UTP23,177.5
PYCR2,207.0
C16orf52,426.0
MRPS22,44.0
SIN3A,264.0
CPSF4,5.0
TMOD2,188.0
HBEGF,75.0
ENTPD4,388.0
MXD3,148.0
CCDC41,327.0
SGOL2,0.0
LRRC23,158.0
GMPPA,336.0
SRA1,446.0
ECM2,1.0
SERPINA1,5.0
PRSS36,501.0
GUSB,175.0
BRSK1,43.0
LRRC17,527.0
ZNF117,523.0
SCAMP4,98.0
GFPT1,255.0
CDKN2B,289.0
SPN,0.0
TEX14,49.0
ZNF574,315.0
SP4,417.0
SSB,93.0
NCOA4,42.0
MCTP1,35.0
RTCA,257.0
C16orf87,92.0
CNPY2,172.0
C2CD2L,13.0
MAFK,157.0
MYO10,456.0
MRAS,30.0
KCTD3,346.0
CD300E,8.0
GRHL1,0.0
TRMT10A,337.0
TMEM173,9.0
NIPSNAP3B,332.0
SLC25A19,354.0
HCLS1,254.0
TOM1L2,48.0
LDLRAP1,403.0
S100A6,238.0
SNX7,486.0
SAMD11,204.0
WNT10B,174.5
SNX25,0.0
CTSA,493.0
NSMAF,538.0
FAM212A,625.0
ACSL6,367.5
MFSD9,56.0
SESTD1,240.0
GPR27,350.0
GLRB,332.0
NIPAL2,617.0
MYNN,110.0
PDP1,147.0
PSMC6,143.0
FASTKD1,73.0
CDC37,245.0
UBE2Z,45.0
OAS2,364.0
RNF216,248.0
THNSL1,31.0
CD37,16.0
ABRACL,93.0
SLC9A3R2,7.0
PVRL2,329.0
FRG1B,547.0
PROSER1,611.0
ANAPC11,100.0
TCEA1,117.0
CECR2,610.0
AP5B1,316.0
ATP6V0B,424.0
GALK1,543.0
SAC3D1,28.0
ZNF559,186.0
YRDC,182.0
RND2,167.0
TRANK1,51.0
TLCD1,161.0
GGA2,78.0
EPAS1,0.0
MEGF11,230.0
VMAC,457.0
ASB7,438.0
NPIPB4,396.0
MATR3,450.0
XKR9,272.0
ZFHX3,259.0
DHRSX,592.0
C6orf132,208.0
COG1,410.0
SLX4,358.0
CDIP1,98.0
BVES,531.0
MYADM,49.0
RGS18,1.0
OFD1,558.0
TNIP1,108.0
FTSJ2,70.0
TMEM201,18.0
RAC1,173.0
NT5DC2,72.0
B3GAT3,284.0
TRIM68,383.0
DESI1,414.0
TNFRSF1B,28.0
AASDHPPT,168.0
LRRC8D,34.0
TNFRSF19,174.0
RAB3IL1,565.0
MAFF,93.0
CTDSPL2,152.0
ARL5A,611.0
CEP170,403.0
STX4,246.0
TALDO1,166.0
DOLPP1,49.0
RASA3,128.0
ZNF814,598.0
TMEM229B,168.0
GYLTL1B,10.0
CORO2B,17.0
C16orf54,3.0
CCDC87,165.0
RRAGA,21.0
SULT1B1,315.0
MRPS25,282.0
INPP5J,363.0
CENPC,487.0
COQ6,601.5
GNG10,203.0
SHQ1,259.0
ABCC10,278.0
PNPLA2,5.0
ST7L,609.0
NAB2,450.0
OVGP1,103.0
SLCO2B1,2.0
STAT5A,55.0
ZEB1,0.0
SPESP1,625.0
MTMR9,182.0
LSMD1,356.0
ENGASE,597.0
ELF2,261.0
EHF,320.0
PIANP,435.0
BCL2L2-PABPN1,337.0
GJB3,1.0
SLC39A14,188.0
TAF3,112.0
CHM,303.0
C8orf33,110.0
NOP9,592.0
DAXX,174.0
TRAPPC1,88.0
MAPK9,172.0
TMEM155,499.0
GPR55,462.0
USP12,16.0
KIAA1551,633.0
MCUR1,553.0
WDR45B,88.0
INTS8,5.0
DLD,212.0
NDUFS7,468.0
GRK6,412.5
NTN5,396.5
PHB2,54.0
GSKIP,381.0
MRPL11,50.0
INO80,70.0
JAK1,72.0
PCDHGC5,517.5
RAB2A,320.0
BDKRB1,412.0
NDUFA9,119.0
P4HA1,71.0
ECI1,590.0
GABRB3,597.0
MRPL35,52.0
ANXA6,35.0
CHAMP1,603.0
GSTM2,545.0
ENOX1,552.0
PNMT,63.0
C2orf82,90.0
RGL3,22.0
KCNE2,321.0
RPN1,116.0
ARMC7,196.0
EIF4E2,385.0
TCTN1,162.0
SHCBP1,1.0
HDAC9,287.0
NCF4,7.0
ZNF585A,539.0
MFSD8,344.0
CD79A,579.0
LAS1L,98.0
HTRA3,362.0
RFX2,58.0
TSR3,324.0
C1orf27,393.0
CSRNP3,621.0
SFT2D1,177.5
BCL9L,529.0
MAU2,535.0
NF1,260.0
TATDN3,493.0
AGAP1,432.0
CD38,253.0
RAB25,216.0
KIAA0355,25.0
DEDD,297.0
ZNF563,183.5
RBM3,69.0
CALB2,510.0
SACM1L,0.0
RINL,483.0
SLA2,137.0
VENTX,92.0
ZEB2,0.0
HSD17B6,0.0
SLC37A4,219.0
TSPAN8,116.0
PRSS12,564.0
PET112,605.0
QRICH1,207.0
LCMT2,491.0
TNIK,94.0
ITFG1,368.5
ANAPC2,328.0
RTF1,438.0
CSF3R,1.0
KCTD9,347.0
CFDP1,421.0
MSH6,1.0
IGLL5,438.0
ADAM17,257.0
FKBP4,0.0
RERG,120.0
PRDM6,39.0
DSC3,3.0
PTGFR,83.0
TUSC2,0.0
PLAC9,0.0
TRIM47,468.0
ATOH8,0.0
PRPF6,544.0
SLC7A6OS,595.0
PLAT,373.0
CES4A,205.0
CORO6,364.0
ATP8B1,175.0
RPS8,444.0
ZNF248,301.0
COL12A1,375.0
FBLN1,235.0
SEMA5B,337.5
NTMT1,92.0
MLLT6,208.0
CYB5R4,446.0
SNX17,409.0
PCDHGA5,30.0
TPM2,439.0
ITGB1BP2,565.0
PRPH,501.0
ADCK5,20.0
LARGE,414.0
CYP20A1,175.0
HTT,224.0
MAST3,7.0
C6orf99,322.0
ZFAND1,502.0
APBB1IP,9.0
OLFM2,153.0
AGBL2,442.0
CCDC153,50.0
HNMT,2.0
NEMF,399.0
ZNF639,19.0
PAQR6,286.0
TTC19,4.0
EMR3,15.0
TRIM41,80.0
RPS6KA5,596.0
C3,28.0
KIAA1549,308.0
ARPP19,603.5
ERICH1,69.0
CEP250,54.0
RCE1,29.0
SNX11,490.0
ARHGEF18,194.0
TDRP,204.0
VEPH1,0.0
SMIM4,167.0
KIAA0196,345.0
TMEM9B,21.0
SLC9B1,459.0
ITK,82.0
G3BP2,486.0
PIKFYVE,481.0
CLTA,553.0
ZFP82,594.0
SRP54,182.5
FAM92A1,319.0
KIAA1377,27.0
TFEC,11.0
RP9,220.0
ABR,22.0
C5orf24,47.0
C2CD3,486.0
SMDT1,166.0
STK32C,264.0
ATP10D,376.0
SLC52A3,47.0
STARD8,0.0
SYTL3,13.0
ZMAT5,450.0
IGSF3,56.0
ADORA2A,35.0
CACTIN,229.0
SP3,127.0
VASP,91.0
MFSD5,379.0
PHKA1,26.0
NABP2,8.0
UROD,130.0
THSD1,54.0
WDR76,60.0
TRMT11,554.0
PIH1D2,139.0
FANCF,121.0
PI4KB,606.0
CCDC3,588.0
THAP7,241.0
UTP18,55.0
UBE2E1,290.0
PYCRL,12.0
NOL11,14.0
ZNF385C,310.0
EMC6,360.0
TOP1,561.0
ZNF484,528.0
KIAA2026,228.0
TMED6,1.0
PTPRO,105.0
LSM1,172.0
INTS6,356.0
MSANTD3,66.0
CCDC84,144.0
ZNF112,445.0
VSIG1,391.0
ZNF829,422.0
IQGAP1,132.0
FAM155A,286.0
TXNRD3,220.5
SEC24B,317.0
NOD1,0.0
NDOR1,376.0
TIPIN,37.0
MTERFD3,69.0
APITD1,199.0
RNF145,0.0
KHNYN,629.0
C5AR2,52.0
DYNC1LI2,127.0
GLB1L2,388.0
L2HGDH,5.0
CD2,232.0
PKMYT1,2.0
EMC2,620.0
IL7R,12.0
NDUFA7,490.0
ADI1,505.0
SEMA3G,0.0
DUSP4,380.0
TENM4,26.0
KRAS,167.0
ZNF891,285.5
PHF20,404.0
ADAMTS6,390.0
DNER,595.0
TADA2A,161.0
NHSL1,226.0
MYCBP,328.0
ERO1LB,494.0
ATF7,36.0
KCNRG,93.0
TCEANC2,471.0
ZNF256,205.0
GRAMD3,364.0
DOCK10,103.0
CNDP2,182.0
XYLT1,483.0
STAMBP,39.0
ZNF358,263.0
COL1A2,166.0
PPP1R1A,414.0
ANAPC1,17.0
AP2B1,403.0
ARL8A,150.0
SH3BP4,292.0
SIT1,420.0
ANK3,204.0
TBC1D8,477.0
MAEA,310.0
BEST1,39.0
MAP9,533.0
LMNB2,0.0
MED12,537.0
DNAJC9,1.0
TBC1D8B,617.0
TRIM38,142.0
AATF,25.5
PLXNB2,586.0
CUL9,615.0
C17orf97,104.0
TSPAN32,0.0
KCNMB3,75.0
SLC2A6,232.0
CLEC12A,0.0
MYO1G,0.0
BSDC1,306.0
UNC5A,569.0
TMEM185A,146.0
SLC19A2,99.0
C22orf15,106.0
TMEM38B,244.0
TSPAN9,394.0
IQCG,571.0
GPNMB,243.0
TRIM2,173.0
SPIRE1,158.0
KCTD14,47.0
FAM19A5,621.0
PRELID2,138.0
AKIRIN1,327.0
MINA,10.0
KLF6,0.0
TMC6,339.0
FAM114A1,379.0
ZNF845,349.0
ANKLE1,203.0
GK5,130.0
FIG4,8.0
ZFPL1,66.0
TBK1,401.0
CSGALNACT2,85.0
CYP2R1,529.0
ZNHIT3,58.0
ETV4,25.0
PKD2,102.0
ZNF175,180.0
FAIM,330.0
TUFT1,64.0
FAM46A,229.0
CRTC1,325.0
ACKR3,177.0
NRN1,271.0
STK11,430.0
FBXL7,275.0
CCS,463.5
PCDH1,51.0
MICAL2,74.0
DNAH14,66.0
TMX3,295.0
DNAJB14,120.0
GZF1,578.0
DTHD1,98.0
ENO1,19.0
C6orf223,358.0
RAD9A,81.0
ZNF527,636.0
ZBTB40,178.0
CYS1,11.0
SAMD9,524.0
ERVMER34-1,23.0
SRF,283.0
FKBPL,47.0
RPGRIP1L,233.0
TCHP,301.0
ARL6,188.0
EME1,0.0
RTN4,172.0
ARPC1A,24.0
SYNC,142.0
PEX11G,224.0
TAS2R5,433.0
TYRO3,78.0
BLOC1S3,205.0
ADAT1,500.0
WDR20,465.0
TTLL3,28.0
MAP3K6,327.0
C11orf1,399.0
ZNF654,141.0
INPP4A,507.5
RPS4X,532.0
GMCL1,54.0
TXN,77.0
ERCC2,451.0
BNC1,97.0
BTBD10,116.0
FPR1,7.0
DPH3,27.0
AGPAT5,79.0
PCDH19,86.0
CYB561D1,253.0
CD93,0.0
CASD1,97.0
MYD88,12.0
DHX37,65.0
SSPN,455.0
FAM213A,23.0
ACBD3,291.0
B3GALT6,361.0
FEM1A,548.0
GP1BB,313.0
LMTK2,478.0
RHOBTB1,116.0
RIOK3,301.0
XK,547.0
MEF2C,0.0
RUFY1,26.0
IL11RA,133.0
TNFSF15,148.0
REP15,142.0
CENPE,0.0
SEMA4F,229.0
AMER1,47.0
CDK5R1,8.0
PDXDC1,457.0
SH3GLB1,501.0
ZNF697,387.0
DNAJA1,245.0
ATG9B,212.0
ARSD,261.0
RAB30,553.0
PARP15,10.0
LRRC16B,219.0
C6orf25,50.0
COL5A2,46.0
GSTCD,138.0
H1F0,19.0
STK11IP,488.0
RPGR,34.0
PRR3,254.0
MCCC2,300.0
CDA,613.0
TMEM222,97.0
DNAJA2,612.0
ZNF813,328.0
PARVA,94.0
ZNF385A,43.0
AAK1,344.0
DBNDD1,295.0
RPL34,212.0
FOXJ2,581.0
PHF14,80.0
ZNF408,56.0
SPARC,580.0
ZNF106,4.0
RANGAP1,0.0
ZBTB14,523.0
NR2F6,394.0
PLXDC2,137.0
NF2,267.0
HDLBP,177.0
ZNF146,18.0
IGSF6,12.0
SLC19A3,0.0
ZNF541,223.0
EHD2,8.0
FAIM3,253.0
CADPS,135.0
WRAP73,109.0
SP140,93.0
C1QBP,105.0
GLB1,56.0
PAX9,43.0
RPUSD1,51.0
NRM,47.0
ATG4A,66.0
TMEM121,545.0
FAM78A,89.0
C10orf95,9.0
PPP6R1,324.0
RDH10,316.0
FHOD1,41.0
BTN2A1,28.0
EXO1,1.0
FMNL2,341.0
ASF1A,546.0
VASN,71.0
PHACTR3,97.0
MFAP3,162.0
OXA1L,540.0
ITPRIPL2,381.0
CDNF,254.0
ANK1,601.0
RNASE4,1.0
UHRF2,605.0
SEMA3A,608.0
MRRF,100.0
ATP6V0D1,12.0
FAM46C,131.0
TRIM14,372.0
ACTR3C,439.0
IQCD,134.0
PITPNM2,100.0
CCDC61,257.0
MYL9,0.0
COL9A3,175.0
SPATS2,3.0
LACTB,98.0
CAPN1,37.0
MEIS2,323.0
ZNF100,289.0
HSD11B2,291.0
S100A2,3.0
NDUFA13,520.5
VPS11,25.0
PRKAB1,3.0
UBXN10,48.0
DIP2C,362.0
RNF115,533.0
KIAA1841,439.0
BEX2,479.0
CTSB,486.0
FBXO15,278.0
GPR68,620.0
CSPG5,440.0
KLF13,43.0
MESDC1,138.0
NFAT5,98.0
ASIC1,33.0
TPD52,16.0
ICOSLG,490.0
AR,38.0
PARP3,1.0
AHSA1,67.0
C21orf33,328.0
ZNF180,506.0
GALNT11,516.0
MRPS27,579.0
MARCH9,586.0
MMP1,21.0
FGFR4,0.0
ISCA1,456.0
RNPEP,560.5
TMEM128,141.0
PPP1R3G,81.0
SLC2A5,57.0
LRRC16A,324.0
CCDC15,52.0
PRKCA,349.0
KATNAL2,451.0
PLXNA1,121.0
POLR2A,402.0
FAM188B,26.0
EIF1,441.0
DNALI1,50.0
ABTB1,6.0
SLC24A1,172.0
GEMIN7,127.0
KIAA0040,0.0
TP53INP1,135.0
PNKP,144.0
IDUA,161.0
DUSP19,357.0
MAPK8IP1,538.0
KIAA1731,190.0
FAM172A,267.0
BAIAP2L2,12.0
PGD,222.0
RXFP1,57.0
CD300LB,32.0
EP400NL,213.5
CAPZB,455.0
NADSYN1,474.0
ETAA1,210.0
GPR20,46.0
CCDC114,167.0
HSBP1,590.0
ZNF24,263.0
TRAF7,2.0
SS18L2,603.0
KIN,485.5
HINT3,43.0
CARD10,578.0
TEAD1,159.0
SCAMP2,34.0
ACTA2,225.0
NUDT6,322.0
NCK2,248.0
BTBD9,8.0
CCDC50,428.0
C16orf86,2.0
CREB3,261.0
ZCCHC14,430.0
NRP2,481.0
DCAF8,301.0
PYROXD2,47.0
SPDYE3,339.5
PCDHB11,320.0
WDR61,457.0
RRAS2,552.0
GSK3B,7.0
RAD23A,185.5
TUBB6,294.0
BBS10,350.0
ESR2,523.0
SPC25,1.0
CBX3,4.0
KCTD1,5.0
C10orf91,6.0
LRRC27,9.0
DUSP16,230.0
DDRGK1,286.0
C3AR1,40.0
HNRNPM,151.0
GP1BA,85.0
CSE1L,0.0
TXNDC5,310.0
RAD54B,0.0
ULK2,148.0
MAD1L1,624.0
OSBPL6,240.0
EDN1,0.0
ZNF582,75.0
TSPAN14,126.0
BTBD6,508.0
PTRHD1,626.0
ARRB2,1.0
ITSN1,301.0
FZD4,2.0
MIEF2,56.0
KRT15,10.0
DCAF16,302.0
CKLF-CMTM1,600.0
ZNF660,98.0
RAB3GAP2,208.0
C19orf57,43.0
UNKL,475.0
ZNF292,334.0
RBM12B,192.0
KRT86,224.0
HLA-A,107.0
BRWD1,608.0
SNX5,403.5
FUT1,336.0
NUPR1,47.0
RHOD,108.0
DPY19L3,234.0
SGPP1,92.0
CHAF1B,1.0
P2RY14,1.0
GRIK5,632.5
VPS25,47.0
ECT2,0.0
CCDC28A,17.0
KCTD12,0.0
KIAA0895L,459.0
BRAT1,79.0
ARFGEF2,456.0
UBAP1L,157.0
IGSF9,0.0
SLC35B4,148.5
LAMP2,396.5
JUND,13.0
FBXL20,308.0
GLT1D1,333.0
PPP2R5D,118.0
GEMIN5,512.0
SMPD2,547.0
TRIM6,574.0
C17orf104,229.5
FNBP1,141.0
PFKL,192.0
CDK2AP1,16.0
C11orf70,184.0
FAM110B,282.0
SFRP1,616.0
LCMT1,245.0
RPL26,462.0
LRRC42,16.0
MCM7,0.0
P2RY1,220.0
KIF9,3.0
NEU3,568.0
SIPA1,175.0
HPCAL4,83.0
HSPA2,560.0
GADD45B,38.0
DIP2A,415.0
JMY,515.0
FAM21A,19.0
ME2,461.0
ANKRD37,178.0
HN1L,12.0
MARS2,137.0
YIPF1,630.0
ARPC2,586.0
KIAA1549L,11.0
MTERF,21.0
MTCP1,306.0
ALPK1,260.0
SF1,406.0
LUM,357.0
MPZL1,187.0
PLCXD1,532.0
TYMP,417.0
MOCS3,96.0
WFDC3,238.0
SLC17A9,370.0
BAD,415.0
ZFYVE1,268.0
BMP1,369.0
TESC,99.0
EXOG,37.0
ENO2,183.0
BCAS4,158.0
HIST1H2BK,204.0
SRPK2,47.0
LRRC8B,233.0
ARMCX6,467.0
KMT2D,379.0
TAF1C,340.0
TMEM60,428.0
SMIM19,592.0
UBB,13.0
HSP90AA1,236.0
BBX,532.0
DCTN2,458.0
ZNF350,227.0
LMAN2,491.0
EIF1B,7.0
SPDYE1,338.5
MYL12A,23.0
GTSF1,600.0
CMKLR1,45.0
RTN2,169.0
XYLT2,46.0
ESRP1,2.0
CCDC85A,0.0
ABLIM3,0.0
TMEM81,168.0
OMA1,423.0
MIOS,459.0
SLX1B,340.0
TRIM9,57.0
PSMD14,23.0
FADD,66.0
LAMP1,356.0
PHKB,253.0
IL2RG,173.0
ZNF138,57.0
N4BP2L1,1.0
COX20,105.0
NUDT9,34.0
ERBB2IP,184.0
LRP4,202.0
RPL14,247.0
SCNN1B,19.0
TAF4B,36.0
CCL18,201.0
CEACAM6,88.0
SYBU,13.0
EFCAB1,237.0
NAE1,29.5
GPR89B,70.0
POLR2C,149.0
CAB39,161.0
PLXND1,16.0
C2orf88,489.0
MKNK1,188.0
DPM1,96.0
MRPS18B,485.0
LYRM9,102.0
KIF27,196.0
CSMD2,188.0
BRD9,145.0
SAR1A,83.0
SPTBN4,630.0
DCAF11,333.0
MTMR10,51.0
MYH11,57.0
DUS3L,131.0
DNAH9,55.0
COPB1,413.0
ZBTB5,338.0
FAM102A,139.0
HOOK2,264.0
LOXL3,610.0
PGM2,15.0
NUDC,548.0
NAPRT1,291.0
CCNDBP1,22.0
RAI1,381.0
ABHD3,243.0
ENTHD2,192.0
PKD1L1,349.0
ADSL,67.0
RNF220,397.0
GSTP1,175.0
KIAA1644,607.0
MFSD3,55.0
CCDC130,565.0
BTK,0.0
ERCC4,433.0
ACP2,553.0
MRPL40,207.0
LRP12,66.0
FAM104A,50.0
HAT1,27.0
LIG3,43.0
TMEM184A,86.0
MTX2,7.0
ERCC6L,0.0
CLK2,126.0
UNC50,531.0
THOC7,598.5
GUCY1A2,0.0
ATN1,436.0
YEATS2,3.0
ARRDC3,4.0
TMEM37,230.0
AP3B1,399.0
HIST1H4I,270.0
SURF2,109.0
TGS1,153.0
GLTP,178.0
ESYT3,0.0
MYO1D,390.0
PHF21A,560.0
SSBP4,302.5
NTM,114.0
NUDT15,73.0
ZNF678,540.0
DCLRE1A,182.0
ARFGAP1,270.0
FBXO36,256.0
SPTY2D1,543.0
UBA5,163.0
IL10,186.0
TSPAN15,27.0
SBNO1,34.0
RNF128,96.0
EXOC1,604.0
PNPO,301.0
RBBP7,49.0
TOMM40,5.0
GLRX5,54.0
EBAG9,197.0
LY75,313.0
CCDC149,173.0
VGLL4,324.0
FOXO6,107.0
JAM3,28.0
MRPL41,541.0
GTF2E1,53.0
YIPF2,132.0
KIAA0754,159.0
C17orf70,238.0
CENPV,464.0
KAZALD1,564.0
IL5RA,14.0
NFATC4,565.0
ICA1L,338.0
ALKBH2,47.0
AUP1,86.0
BAG6,599.0
ARFGEF1,220.0
STARD9,0.0
HSF2BP,1.0
NTNG2,305.5
FAM171A2,65.0
SLC16A8,75.0
KCNK13,585.0
PCNXL4,534.0
TRDMT1,171.0
TET2,575.0
N4BP3,175.0
CAP2,321.0
RPP40,16.0
PPIA,101.0
ADAMTSL4,50.0
KLRB1,17.0
EXO5,338.0
TSHZ3,599.0
ZBTB44,330.0
PKD1,319.0
DSCC1,1.0
MRPS15,282.0
SECISBP2L,0.0
ABHD11,234.0
GGCT,3.0
FCGR3A,14.0
ERP29,474.5
FBXL14,482.0
TGFBRAP1,603.0
FAM47E,0.0
GALNT10,57.0
ALDH4A1,129.0
OGFOD2,355.0
HRC,0.0
RAB4A,201.0
IFT46,320.0
PDF,49.0
SMC4,7.0
PHPT1,438.0
C1orf116,0.0
HYPK,418.0
UBE3D,609.0
SOWAHC,153.0
RGS10,543.0
FAR2,30.0
PQBP1,418.0
ABCA9,0.0
KLHDC8B,418.0
PACS1,540.5
TCEAL8,349.0
PLSCR4,0.0
DNAH10,94.0
GPC4,427.0
SLC26A4,263.0
ALG6,81.0
NECAB2,340.0
BPGM,538.0
APOBR,2.0
FAM133B,227.5
MIR3654,570.0
CEP85L,27.0
INO80C,552.0
S100A10,239.0
STK32B,561.0
PSMA1,165.0
CISH,0.0
ANGPTL1,0.0
MFSD1,421.0
TXNL4B,237.0
PRSS8,189.0
YLPM1,571.0
SLC10A5,183.0
TICRR,1.0
STRIP2,81.0
VEGFB,172.0
ENTPD3,330.0
BTBD19,99.0
NCAPG2,0.0
UBC,273.0
C11orf65,231.0
SLC29A4,42.0
LYSMD4,426.0
B3GAT2,602.0
ERCC3,154.0
EXOSC5,0.0
SCG5,108.0
ATF5,31.0
PA2G4,12.0
TRMT61B,41.5
MAN1A1,26.0
LDOC1L,597.0
FBXO18,388.0
DMPK,156.0
NDUFV3,239.0
NBL1,104.0
ZNF808,273.0
DISC1,472.0
CASS4,6.0
CAMK4,621.0
ORC1,1.0
CALR,187.0
PLA2R1,97.0
NAA40,37.0
COX8A,180.5
GCH1,290.0
CLCN5,497.0
EHBP1,125.0
C14orf132,1.0
CLEC16A,87.0
C1QTNF1,372.0
TDRD3,75.0
MDN1,563.0
HSD11B1,14.0
TMEM106A,56.0
RGS2,44.0
ATF2,541.0
SYPL1,243.0
SYNJ1,17.0
DES,0.0
DBF4B,14.0
FTL,105.0
LY6H,392.0
FIZ1,462.5
PPAT,1.0
TIMM21,51.0
ZNF385B,1.0
FOXK1,34.0
ZNF699,501.0
ZMPSTE24,626.0
ZNF431,516.0
COA6,37.0
KLF16,256.0
TJP3,84.0
FAM20A,128.5
ATAD2B,124.0
NEK6,217.0
FOXL1,544.0
ZNF646,545.0
